screen_share_duration,banking_app_opened,new_beneficiary,transaction_amount,app_switch_count,session_duration,time_between_events,known_assistant,first_time_assistance,transaction_velocity,navigation_back_count,authentication_event,assistance_history,label,label_name
0.0,1,0,108.63,3,170.8,4.23,0,0,0.29,1,1,0,0,LEGITIMATE
318.3,1,1,392338.23,18,335.2,1.13,0,1,3.45,7,1,0,2,COACHED_SCAM
0.0,1,0,1166.26,2,271.9,3.12,0,0,0.21,1,0,0,0,LEGITIMATE
0.0,1,0,879.58,3,135.4,4.86,0,0,0.34,1,1,1,0,LEGITIMATE
0.0,1,0,4359.81,2,130.3,3.36,0,0,0.27,0,1,0,0,LEGITIMATE
397.2,1,1,304275.98,10,553.3,1.51,0,1,4.29,10,1,0,2,COACHED_SCAM
0.0,1,0,2813.36,0,375.7,3.37,0,0,0.24,3,1,0,0,LEGITIMATE
0.0,1,0,2295.85,0,248.4,3.53,0,0,0.21,0,0,0,0,LEGITIMATE
631.7,1,1,300060.83,10,764.0,1.65,0,1,3.24,10,1,0,2,COACHED_SCAM
480.5,1,1,237145.92,9,554.6,2.25,0,1,3.15,11,1,0,2,COACHED_SCAM
0.0,1,1,64841.4,2,392.9,2.1,0,0,2.28,5,1,0,1,SUSPICIOUS
422.1,1,1,28014.72,16,518.4,3.28,0,0,3.2,3,1,0,2,COACHED_SCAM
278.3,0,0,158.82,3,323.8,3.93,0,1,0.9,2,1,0,1,SUSPICIOUS
251.9,1,0,16135.96,3,384.6,4.27,0,1,0.61,2,1,0,1,SUSPICIOUS
246.5,1,1,460562.31,15,303.2,4.72,0,1,2.84,4,0,0,2,COACHED_SCAM
307.7,1,1,144744.2,8,416.1,1.59,0,1,3.18,9,1,0,2,COACHED_SCAM
514.9,1,1,214294.73,11,569.6,3.43,0,1,2.84,10,1,0,2,COACHED_SCAM
382.2,1,1,83846.9,13,443.0,1.21,0,1,1.81,7,1,0,2,COACHED_SCAM
0.0,1,0,1829.51,0,229.7,5.74,0,0,0.59,1,1,0,0,LEGITIMATE
189.3,1,1,428534.13,13,259.2,0.84,1,0,2.87,7,0,0,2,COACHED_SCAM
0.0,1,0,503.92,2,66.8,3.38,0,0,0.77,1,1,1,0,LEGITIMATE
536.8,1,1,5599.2,14,565.2,1.35,0,1,3.84,2,1,0,2,COACHED_SCAM
0.0,1,0,1248.37,0,391.0,4.1,0,0,0.28,1,1,0,0,LEGITIMATE
400.6,1,0,136.07,4,570.4,3.61,0,1,0.83,0,1,0,1,SUSPICIOUS
0.0,1,1,40474.03,9,286.5,1.67,0,1,1.91,3,0,1,1,SUSPICIOUS
0.0,1,1,133189.19,2,179.6,1.2,0,0,0.23,2,1,0,0,LEGITIMATE
0.0,1,0,316.11,1,80.7,3.76,0,0,0.48,3,1,2,0,LEGITIMATE
247.4,1,1,15232.14,17,307.2,1.12,0,1,2.76,7,1,0,2,COACHED_SCAM
0.0,1,0,282.26,3,201.9,5.83,0,0,0.42,0,1,0,0,LEGITIMATE
467.2,1,0,11724.15,3,684.2,5.15,1,0,0.2,1,1,13,0,LEGITIMATE
175.4,1,1,500.88,0,290.0,7.44,1,0,0.11,4,1,3,0,LEGITIMATE
0.0,1,1,4184.9,0,328.8,3.64,0,0,0.09,2,1,0,0,LEGITIMATE
331.5,1,1,124017.37,9,389.4,2.96,0,1,3.54,10,1,0,2,COACHED_SCAM
0.0,1,0,3858.39,1,266.2,3.87,0,0,0.42,1,1,2,0,LEGITIMATE
0.0,1,0,1063.23,0,161.4,2.49,0,0,0.58,1,1,0,0,LEGITIMATE
0.0,1,0,3325.03,3,124.0,3.95,0,0,0.24,0,1,0,0,LEGITIMATE
181.1,1,1,859.36,9,219.0,0.62,0,1,3.7,13,1,0,2,COACHED_SCAM
0.0,1,0,3282.54,2,277.4,1.98,0,0,0.34,0,1,0,0,LEGITIMATE
115.4,1,1,5873.04,6,178.0,3.53,0,1,0.8,3,1,0,1,SUSPICIOUS
0.0,1,1,91745.94,7,179.4,2.12,0,0,2.73,3,1,0,1,SUSPICIOUS
0.0,1,0,4167.39,0,188.1,5.08,0,0,0.42,0,1,0,0,LEGITIMATE
408.4,1,1,359251.11,13,614.9,1.67,0,1,1.75,5,1,0,2,COACHED_SCAM
0.0,1,1,3492.4,4,717.5,2.83,0,0,0.39,4,1,0,0,LEGITIMATE
89.0,1,1,21393.1,2,175.1,2.95,0,1,1.59,4,1,0,1,SUSPICIOUS
213.1,1,0,20815.38,1,282.0,5.1,1,0,0.13,1,0,14,0,LEGITIMATE
0.0,1,0,38759.53,8,156.3,3.47,0,1,1.09,6,1,1,1,SUSPICIOUS
0.0,1,0,4383.28,1,402.9,3.05,0,1,0.95,4,1,0,1,SUSPICIOUS
0.0,1,0,149467.48,1,65.2,4.26,0,0,0.08,0,0,1,0,LEGITIMATE
100.9,1,0,9730.19,6,226.7,4.45,0,1,1.44,1,1,0,1,SUSPICIOUS
0.0,1,1,2281.0,2,355.9,2.4,0,0,0.34,5,1,0,0,LEGITIMATE
0.0,1,0,5530.41,2,372.8,3.6,0,0,0.48,0,1,0,0,LEGITIMATE
80.6,1,1,40849.28,13,256.3,1.74,1,0,1.59,5,0,1,1,SUSPICIOUS
219.6,1,0,81.43,4,286.1,3.31,0,1,0.54,6,1,0,1,SUSPICIOUS
316.9,1,1,9043.72,8,357.7,1.71,0,1,2.94,7,1,0,2,COACHED_SCAM
0.0,1,1,10262.9,1,112.6,3.89,0,0,0.59,5,1,0,0,LEGITIMATE
0.0,1,1,43948.36,5,259.7,2.83,1,0,1.17,5,1,0,1,SUSPICIOUS
186.7,1,0,4494.68,3,344.6,3.03,0,1,0.42,3,1,0,1,SUSPICIOUS
0.0,1,1,34165.47,7,284.1,2.31,0,0,1.77,6,1,1,1,SUSPICIOUS
98.5,1,0,4143.87,1,195.0,4.61,0,1,0.35,2,1,0,1,SUSPICIOUS
121.6,1,1,286535.61,14,146.1,2.24,0,1,1.4,8,1,0,2,COACHED_SCAM
0.0,1,0,7156.06,1,308.9,1.62,0,0,0.1,1,1,0,0,LEGITIMATE
0.0,1,0,2061.93,2,266.7,4.41,0,0,0.05,1,1,0,0,LEGITIMATE
0.0,1,0,1712.52,1,92.2,3.51,0,0,0.72,1,1,0,0,LEGITIMATE
259.2,1,0,453417.74,12,379.4,1.6,0,1,1.99,6,1,0,2,COACHED_SCAM
239.9,1,1,524.37,12,249.6,3.81,0,1,2.06,13,1,0,2,COACHED_SCAM
0.0,1,0,331.42,2,274.2,2.72,0,0,0.22,0,1,0,0,LEGITIMATE
542.4,1,1,179157.42,18,678.5,1.02,0,1,3.65,7,1,0,2,COACHED_SCAM
76.6,1,0,8232.3,5,246.8,4.46,0,1,1.05,1,1,0,1,SUSPICIOUS
0.0,1,0,142.09,3,131.6,2.93,0,0,0.07,1,1,0,0,LEGITIMATE
192.3,1,1,13667.58,4,227.1,4.93,1,0,0.66,1,1,10,0,LEGITIMATE
277.9,1,0,9972.73,5,432.9,3.8,1,0,0.45,0,1,6,0,LEGITIMATE
209.1,1,1,222584.33,13,243.8,1.78,0,1,2.35,8,0,0,2,COACHED_SCAM
0.0,1,0,13086.32,0,271.2,5.36,0,0,0.12,1,1,0,0,LEGITIMATE
442.8,1,1,93541.52,18,551.5,2.25,0,1,2.16,9,1,0,2,COACHED_SCAM
0.0,1,1,2131.38,0,244.9,1.2,0,0,0.18,0,1,0,0,LEGITIMATE
0.0,1,1,3820.86,3,679.5,6.13,0,0,0.3,5,1,0,0,LEGITIMATE
0.0,1,0,4629.13,3,358.3,5.59,0,0,0.35,4,1,0,1,SUSPICIOUS
0.0,1,0,1841.01,0,394.1,5.81,0,0,0.11,0,1,2,0,LEGITIMATE
0.0,1,0,907.06,0,111.6,4.74,0,0,0.33,1,1,0,0,LEGITIMATE
130.9,1,0,26093.52,6,369.1,3.53,0,1,1.07,3,1,0,1,SUSPICIOUS
0.0,1,1,89953.34,4,346.3,2.07,0,0,2.78,3,1,0,1,SUSPICIOUS
400.5,1,1,448466.33,11,468.1,0.88,0,1,3.16,6,1,0,2,COACHED_SCAM
0.0,1,0,1252.59,0,218.3,2.6,0,0,0.22,1,1,0,0,LEGITIMATE
123.0,1,0,2636.68,1,165.3,3.44,0,1,1.21,1,1,0,1,SUSPICIOUS
0.0,0,1,3362.95,0,346.5,3.97,0,0,0.61,0,1,0,0,LEGITIMATE
336.3,1,1,10386.07,9,513.7,2.2,0,0,2.61,6,1,0,2,COACHED_SCAM
399.7,1,1,36948.92,17,440.8,1.53,0,1,2.04,11,1,0,2,COACHED_SCAM
384.0,1,0,232361.0,16,416.6,1.25,0,1,2.79,9,1,0,2,COACHED_SCAM
398.9,1,0,1006.08,3,564.9,3.62,0,1,0.89,5,1,0,1,SUSPICIOUS
0.0,1,0,6042.24,1,682.6,6.84,0,0,0.29,7,1,0,0,LEGITIMATE
0.0,1,0,4987.87,1,176.5,4.21,0,0,0.21,1,0,0,0,LEGITIMATE
0.0,1,0,84139.04,6,203.2,2.0,0,0,2.24,1,1,0,1,SUSPICIOUS
0.0,1,0,2413.23,0,113.1,2.67,0,0,0.25,1,1,0,0,LEGITIMATE
173.6,1,1,22514.69,3,320.8,2.7,1,1,0.54,0,1,0,0,LEGITIMATE
0.0,1,0,538.7,0,107.2,3.34,0,0,0.13,1,1,0,0,LEGITIMATE
0.0,1,1,10266.09,1,166.8,2.78,0,0,0.15,2,1,0,0,LEGITIMATE
0.0,1,0,2212.24,2,227.8,2.31,0,0,0.2,2,1,0,0,LEGITIMATE
201.7,1,1,394911.12,12,227.9,3.18,0,1,2.64,7,1,0,2,COACHED_SCAM
0.0,1,0,1399.04,1,265.3,3.06,0,0,0.05,0,1,0,0,LEGITIMATE
359.0,1,1,254003.95,13,402.3,2.9,0,1,3.48,11,1,0,2,COACHED_SCAM
219.8,1,0,4444.34,2,361.8,4.01,0,1,0.83,3,1,0,1,SUSPICIOUS
156.8,1,1,97397.5,12,220.8,2.4,0,0,4.04,5,1,0,2,COACHED_SCAM
257.7,1,0,12974.57,8,356.7,2.04,0,1,2.86,4,0,0,2,COACHED_SCAM
0.0,1,0,76097.36,0,114.8,3.59,0,0,0.08,1,1,0,0,LEGITIMATE
126.7,1,0,3815.77,5,202.7,4.78,0,1,0.76,2,1,0,1,SUSPICIOUS
346.7,1,1,23342.42,13,375.3,0.64,0,1,3.08,4,1,0,2,COACHED_SCAM
0.0,1,0,2263.1,0,286.4,4.35,0,0,0.41,0,1,0,0,LEGITIMATE
0.0,1,0,2659.82,3,277.4,5.71,0,0,0.07,0,1,0,0,LEGITIMATE
171.2,1,1,61410.37,13,248.9,1.52,0,1,1.97,9,1,0,2,COACHED_SCAM
296.7,1,1,61168.58,14,310.8,1.79,0,1,1.45,8,1,0,2,COACHED_SCAM
0.0,1,0,33623.36,12,248.8,2.51,1,0,1.35,5,1,0,1,SUSPICIOUS
0.0,1,0,942.91,1,116.3,2.95,0,0,0.31,0,1,0,0,LEGITIMATE
121.1,1,0,2516.11,2,191.8,3.42,0,1,0.74,3,1,0,1,SUSPICIOUS
0.0,1,0,7674.92,1,213.2,3.24,0,0,0.07,1,1,0,0,LEGITIMATE
0.0,0,0,91812.97,1,158.8,3.96,0,0,0.07,1,1,0,0,LEGITIMATE
0.0,1,0,14022.51,2,476.2,6.43,0,0,0.36,2,1,0,0,LEGITIMATE
253.8,1,0,430421.9,17,339.5,2.08,0,1,3.43,11,0,0,2,COACHED_SCAM
0.0,1,0,401.22,2,107.4,3.07,0,0,0.09,0,1,0,0,LEGITIMATE
0.0,1,1,661.61,1,187.3,3.84,0,0,0.28,0,1,0,0,LEGITIMATE
0.0,1,0,2564.36,0,117.1,5.44,0,0,0.15,1,1,0,0,LEGITIMATE
0.0,1,0,1893.37,2,145.4,2.44,0,0,0.22,1,1,0,0,LEGITIMATE
322.6,1,1,87169.14,9,354.1,1.65,0,1,3.5,7,1,0,2,COACHED_SCAM
0.0,1,1,23623.14,2,328.1,2.38,0,1,1.89,4,1,1,1,SUSPICIOUS
170.1,1,1,339737.39,10,225.8,1.53,0,1,2.7,13,1,0,2,COACHED_SCAM
0.0,1,1,30535.92,1,245.0,1.53,0,0,1.63,3,1,1,1,SUSPICIOUS
229.9,1,0,41565.96,14,251.8,2.27,0,1,2.86,9,1,0,2,COACHED_SCAM
171.5,1,0,55402.36,1,235.6,4.0,1,0,0.15,4,1,2,0,LEGITIMATE
322.7,1,1,18453.94,1,363.3,2.8,1,0,0.1,0,1,8,0,LEGITIMATE
111.1,1,1,13036.04,6,244.9,4.11,0,1,1.36,0,1,0,1,SUSPICIOUS
0.0,1,1,2523.39,2,154.2,2.29,0,0,0.76,0,1,0,0,LEGITIMATE
45.8,1,1,12968.37,0,312.5,7.41,1,1,0.3,2,1,0,0,LEGITIMATE
196.9,1,0,22461.02,2,237.7,6.1,1,1,0.35,0,1,0,0,LEGITIMATE
0.0,1,0,538.42,2,245.6,5.45,0,0,0.1,1,1,1,0,LEGITIMATE
341.5,1,1,445824.29,12,442.0,1.18,0,1,2.75,10,1,0,2,COACHED_SCAM
280.8,1,0,14998.28,2,387.3,3.09,1,0,0.21,3,0,13,0,LEGITIMATE
103.4,1,0,27496.0,3,319.7,2.3,0,1,1.36,3,1,0,1,SUSPICIOUS
0.0,1,0,11772.26,2,529.5,6.18,0,0,0.37,6,1,0,0,LEGITIMATE
415.0,1,1,133995.17,14,611.6,2.9,0,1,4.37,13,1,0,2,COACHED_SCAM
0.0,0,0,2692.79,0,255.2,3.09,0,0,0.25,1,1,2,0,LEGITIMATE
0.0,1,1,1272.81,1,142.1,3.36,0,0,0.27,0,1,0,0,LEGITIMATE
499.4,1,1,21525.43,0,585.6,3.36,1,0,0.64,1,1,1,0,LEGITIMATE
0.0,1,0,36904.05,5,385.1,2.1,0,0,1.5,4,1,0,1,SUSPICIOUS
362.0,1,1,391146.73,8,442.2,2.04,0,1,3.58,8,1,0,2,COACHED_SCAM
0.0,1,0,1044.13,1,351.2,6.11,0,0,0.06,0,1,0,0,LEGITIMATE
463.1,1,1,6938.9,9,564.8,3.59,0,1,3.65,9,1,0,2,COACHED_SCAM
0.0,1,0,3101.53,3,172.9,6.78,0,0,0.13,1,1,1,0,LEGITIMATE
0.0,1,1,86121.79,6,201.8,1.73,0,0,2.95,5,1,0,1,SUSPICIOUS
0.0,1,0,832.48,1,347.6,4.78,0,0,0.21,0,1,0,0,LEGITIMATE
0.0,1,0,2399.29,2,208.3,3.78,0,0,0.4,1,1,0,0,LEGITIMATE
270.2,1,1,264806.82,12,346.0,1.38,0,1,3.05,10,1,0,2,COACHED_SCAM
0.0,1,0,3788.31,1,77.7,4.43,0,0,0.48,0,1,1,0,LEGITIMATE
0.0,1,0,5590.11,2,110.0,3.66,0,0,0.74,1,1,2,0,LEGITIMATE
0.0,1,1,86293.81,10,149.4,1.26,0,0,2.38,2,1,0,1,SUSPICIOUS
0.0,1,0,258.76,4,112.7,3.92,0,0,0.12,0,1,0,0,LEGITIMATE
281.7,1,1,397603.68,12,429.2,2.14,0,1,3.26,8,1,0,2,COACHED_SCAM
334.6,1,1,206014.29,12,427.9,1.67,0,1,4.41,9,1,0,2,COACHED_SCAM
408.5,1,1,17875.6,1,518.4,5.61,1,0,0.16,0,1,13,0,LEGITIMATE
75.2,1,0,12814.93,4,169.1,3.26,0,1,0.7,2,1,0,1,SUSPICIOUS
0.0,1,1,13022.99,11,331.8,1.97,0,1,1.47,7,0,1,1,SUSPICIOUS
0.0,1,0,77943.77,6,213.9,4.21,0,0,0.48,1,1,0,0,LEGITIMATE
137.4,1,1,14354.85,4,335.3,3.26,0,1,1.68,1,1,0,1,SUSPICIOUS
353.8,1,1,261581.51,15,459.4,2.6,0,1,4.03,10,1,0,2,COACHED_SCAM
361.2,1,1,347007.14,15,530.9,2.48,0,1,4.1,8,0,0,2,COACHED_SCAM
221.8,1,1,11871.69,13,322.9,2.13,0,1,1.59,8,1,0,2,COACHED_SCAM
594.7,1,0,163677.97,14,612.7,2.72,0,1,3.89,7,1,0,2,COACHED_SCAM
452.9,1,1,443594.09,13,520.2,1.01,0,1,4.4,13,1,0,2,COACHED_SCAM
0.0,1,0,2370.5,2,197.7,4.21,0,0,0.59,2,1,1,0,LEGITIMATE
130.2,1,0,85058.29,4,147.3,5.23,1,0,0.22,5,1,1,0,LEGITIMATE
308.1,1,1,181665.86,13,359.3,2.02,0,1,3.46,5,1,0,2,COACHED_SCAM
176.8,1,1,110159.62,7,280.9,2.03,1,0,0.11,1,1,7,1,SUSPICIOUS
0.0,1,0,1636.68,1,206.0,3.86,0,0,0.05,1,1,1,0,LEGITIMATE
433.3,1,1,284861.55,10,455.4,1.31,0,1,2.73,13,1,0,2,COACHED_SCAM
0.0,1,0,2571.4,1,97.5,5.31,0,0,0.18,0,1,0,0,LEGITIMATE
0.0,1,0,4331.95,1,633.7,5.52,0,0,0.34,1,1,0,0,LEGITIMATE
0.0,1,0,1024.55,0,155.0,3.75,0,0,0.27,1,1,0,0,LEGITIMATE
0.0,1,0,2839.05,2,351.0,2.41,0,0,0.34,1,1,0,0,LEGITIMATE
302.8,1,0,115659.59,14,375.0,1.31,1,0,4.43,7,1,1,2,COACHED_SCAM
411.7,1,1,402523.87,15,471.0,1.46,0,1,4.26,9,1,0,2,COACHED_SCAM
529.1,1,1,320660.48,6,673.2,1.54,0,1,4.26,8,1,0,2,COACHED_SCAM
0.0,1,0,1375.89,1,125.3,3.33,0,0,0.35,1,1,0,0,LEGITIMATE
428.6,1,1,225443.79,13,440.1,3.38,0,1,3.54,14,1,0,2,COACHED_SCAM
429.3,1,1,284052.49,10,580.9,1.85,0,1,3.09,16,0,0,2,COACHED_SCAM
126.1,1,1,16950.3,3,137.1,3.81,1,0,0.6,0,0,8,0,LEGITIMATE
390.2,1,1,18226.35,16,419.9,1.93,0,1,2.28,8,1,0,2,COACHED_SCAM
203.9,1,0,2506.49,1,304.8,3.51,0,1,0.71,3,1,0,1,SUSPICIOUS
467.4,1,1,380559.88,16,551.1,3.03,0,1,3.89,11,1,0,2,COACHED_SCAM
284.8,1,1,17415.26,3,460.2,1.8,1,0,0.79,3,1,12,0,LEGITIMATE
0.0,1,0,2712.05,1,127.7,3.93,0,0,0.11,1,1,2,0,LEGITIMATE
364.8,1,0,17572.89,4,522.9,6.55,1,0,0.52,2,1,14,0,LEGITIMATE
0.0,1,1,23459.28,7,179.5,1.86,0,0,2.78,8,1,0,1,SUSPICIOUS
0.0,1,0,11778.93,0,88.1,3.95,0,0,0.07,1,1,0,0,LEGITIMATE
288.0,1,1,33770.76,4,476.9,2.55,0,1,1.72,4,1,0,1,SUSPICIOUS
0.0,1,0,1689.35,0,177.5,1.9,0,0,0.26,1,1,0,0,LEGITIMATE
0.0,1,0,51934.23,3,121.1,5.23,0,0,0.1,0,1,0,0,LEGITIMATE
0.0,1,0,3196.38,1,355.8,2.89,0,0,0.39,1,1,0,0,LEGITIMATE
357.0,0,1,42177.36,9,417.1,1.17,0,0,3.3,10,1,0,2,COACHED_SCAM
623.9,1,1,172238.54,12,753.1,1.78,0,1,3.4,6,1,0,2,COACHED_SCAM
0.0,1,0,3144.3,2,147.0,4.98,0,0,0.25,2,1,0,0,LEGITIMATE
0.0,1,1,3514.86,1,222.3,4.07,0,0,0.4,2,1,1,0,LEGITIMATE
0.0,1,1,1268.62,3,95.7,5.37,0,0,0.14,0,1,0,0,LEGITIMATE
208.8,1,0,463805.22,10,266.7,1.44,0,1,2.65,7,1,0,2,COACHED_SCAM
0.0,1,0,6668.1,2,132.1,2.53,0,0,0.16,0,1,0,0,LEGITIMATE
107.0,1,0,3231.32,3,150.6,3.05,0,1,0.48,3,1,0,1,SUSPICIOUS
393.5,1,1,202906.63,12,403.0,1.85,0,1,3.44,6,1,0,2,COACHED_SCAM
0.0,1,0,1627.42,1,122.6,3.54,0,0,0.26,0,1,0,0,LEGITIMATE
647.5,1,1,51295.68,14,674.5,2.77,0,1,2.06,14,1,0,2,COACHED_SCAM
0.0,1,1,13196.85,2,468.7,8.85,0,0,0.16,7,1,0,0,LEGITIMATE
0.0,1,0,1855.66,2,180.9,3.29,0,0,0.15,0,1,1,0,LEGITIMATE
0.0,1,0,6491.18,3,138.8,1.66,0,0,0.24,0,1,0,0,LEGITIMATE
155.7,1,1,11122.17,3,278.8,6.01,1,0,0.51,1,0,9,0,LEGITIMATE
0.0,1,0,4207.44,4,242.6,3.24,0,0,0.13,0,1,0,0,LEGITIMATE
432.0,1,1,15694.6,1,505.4,1.8,1,0,0.5,2,1,9,0,LEGITIMATE
145.2,1,0,3659.5,6,220.0,4.42,0,1,0.66,2,1,0,1,SUSPICIOUS
245.4,1,0,43624.21,2,281.4,4.32,1,1,0.73,5,1,0,0,LEGITIMATE
0.0,1,1,31058.89,4,359.3,2.53,0,0,2.97,4,1,0,1,SUSPICIOUS
447.9,1,1,187867.68,5,477.3,1.71,0,1,2.54,3,1,0,2,COACHED_SCAM
0.0,1,0,8665.9,2,278.1,2.31,0,0,0.13,1,1,0,0,LEGITIMATE
234.6,1,1,77583.4,8,302.0,0.91,0,1,3.16,4,1,0,2,COACHED_SCAM
0.0,1,0,2789.19,2,140.2,4.77,0,0,0.36,0,1,0,0,LEGITIMATE
0.0,1,0,465.45,2,263.3,4.12,0,0,0.22,2,1,1,0,LEGITIMATE
0.0,1,0,1391.41,2,169.7,5.07,0,0,0.46,1,1,2,0,LEGITIMATE
158.0,1,1,22945.18,1,201.4,2.2,1,0,0.47,1,1,7,0,LEGITIMATE
133.4,1,1,41447.59,10,224.4,2.5,1,0,1.57,4,1,1,1,SUSPICIOUS
345.5,1,0,446973.95,13,428.7,0.8,0,1,4.06,9,1,0,2,COACHED_SCAM
412.5,1,1,380367.84,10,577.8,1.58,0,1,1.94,7,0,0,2,COACHED_SCAM
0.0,1,0,4574.41,2,85.3,2.61,0,0,0.12,1,1,0,0,LEGITIMATE
249.6,1,1,414491.21,15,363.2,1.34,0,1,3.52,9,1,0,2,COACHED_SCAM
77.1,1,0,30087.49,5,201.0,2.63,0,1,1.6,4,1,0,1,SUSPICIOUS
191.1,1,1,4068.55,1,214.7,3.01,1,0,0.38,0,1,4,0,LEGITIMATE
0.0,1,1,3428.56,1,181.0,1.73,0,0,0.7,0,1,0,0,LEGITIMATE
519.8,1,1,44363.77,4,645.3,3.81,1,0,0.65,3,1,10,0,LEGITIMATE
0.0,1,0,4685.03,3,509.6,6.22,0,0,0.16,1,1,0,0,LEGITIMATE
0.0,1,0,2254.64,2,171.9,4.51,0,0,0.19,0,0,0,0,LEGITIMATE
186.7,1,0,33872.21,2,326.6,2.03,0,1,1.55,1,1,0,1,SUSPICIOUS
392.7,1,1,61018.72,6,413.0,2.36,0,1,2.89,15,1,0,2,COACHED_SCAM
246.9,1,1,278215.62,12,366.8,1.49,1,0,3.54,6,0,0,2,COACHED_SCAM
475.2,1,0,62800.34,2,551.1,5.04,1,0,0.25,1,1,11,0,LEGITIMATE
0.0,1,0,41919.92,6,572.5,1.6,0,0,1.28,5,1,1,1,SUSPICIOUS
0.0,1,0,2975.58,3,167.5,3.21,0,0,0.54,0,1,0,0,LEGITIMATE
297.0,1,0,213964.95,18,328.6,1.55,0,1,1.85,10,0,0,2,COACHED_SCAM
389.7,1,0,2904.83,2,456.7,4.2,0,1,0.61,3,0,0,0,LEGITIMATE
169.4,1,1,6235.13,6,361.3,3.47,0,1,1.0,3,1,0,1,SUSPICIOUS
266.5,1,1,21766.85,11,341.4,1.71,0,1,4.24,11,1,0,2,COACHED_SCAM
102.3,1,0,20227.9,2,183.8,5.81,1,0,0.43,0,1,9,0,LEGITIMATE
233.3,1,1,18753.97,4,289.8,3.34,1,0,0.56,0,1,2,0,LEGITIMATE
455.5,1,1,19249.67,9,619.0,2.51,0,1,1.93,8,1,0,2,COACHED_SCAM
203.5,1,0,11737.84,3,295.9,5.37,1,0,0.76,1,1,9,0,LEGITIMATE
499.3,1,0,161990.1,1,531.6,3.48,1,0,0.29,2,1,8,0,LEGITIMATE
87.7,1,0,7058.55,4,457.2,6.1,1,0,0.26,2,1,5,0,LEGITIMATE
436.0,1,1,12794.77,2,494.4,2.21,1,1,0.19,2,1,0,0,LEGITIMATE
0.0,1,0,1991.83,3,445.9,4.32,0,0,0.34,2,1,0,0,LEGITIMATE
0.0,1,1,58982.8,3,184.4,1.31,0,0,2.96,3,1,0,1,SUSPICIOUS
735.7,1,1,308262.44,8,778.6,3.01,0,1,3.5,9,1,0,2,COACHED_SCAM
210.0,1,1,382214.01,11,274.7,1.25,0,1,2.94,11,1,0,2,COACHED_SCAM
0.0,1,0,904.27,2,134.9,3.78,0,0,0.15,0,1,0,0,LEGITIMATE
207.5,1,0,8092.11,5,244.8,3.78,1,0,0.63,3,1,1,0,LEGITIMATE
285.9,1,1,299667.83,14,302.0,1.04,0,1,4.22,6,1,0,2,COACHED_SCAM
0.0,1,0,506.96,0,180.1,2.85,0,0,0.3,0,1,0,0,LEGITIMATE
224.5,1,1,442128.63,12,273.6,1.62,0,1,2.18,10,1,0,2,COACHED_SCAM
292.7,1,1,75861.99,12,409.2,1.09,0,1,3.93,9,1,0,2,COACHED_SCAM
0.0,1,0,1532.05,1,153.4,1.25,0,0,0.24,1,1,0,0,LEGITIMATE
239.3,1,0,645.02,1,404.7,3.3,0,1,0.22,0,1,0,1,SUSPICIOUS
0.0,1,0,2545.8,2,102.6,5.89,0,0,0.23,2,1,0,0,LEGITIMATE
227.8,1,0,2183.72,1,398.7,2.73,0,1,0.41,2,1,0,1,SUSPICIOUS
151.4,1,1,18420.53,2,328.7,3.52,0,1,0.92,5,0,0,1,SUSPICIOUS
0.0,1,0,2296.21,1,97.2,4.11,0,0,0.29,3,1,0,0,LEGITIMATE
164.6,1,0,4151.43,4,246.5,3.96,0,1,0.3,0,0,0,1,SUSPICIOUS
0.0,1,0,3473.83,0,230.8,6.55,0,0,0.62,0,1,1,0,LEGITIMATE
0.0,1,0,7456.67,0,207.4,1.48,0,0,0.2,1,0,0,0,LEGITIMATE
141.8,1,0,16138.94,2,235.2,4.49,1,0,0.33,1,0,9,0,LEGITIMATE
118.4,1,0,7703.7,1,144.7,6.7,1,0,0.25,1,1,11,0,LEGITIMATE
0.0,1,0,1023.75,1,225.4,2.89,0,0,0.29,1,1,0,0,LEGITIMATE
0.0,1,0,52940.39,2,158.2,2.73,0,0,0.15,1,1,0,0,LEGITIMATE
217.2,1,1,248401.59,18,256.0,2.03,0,1,3.19,8,1,0,2,COACHED_SCAM
0.0,1,0,30902.54,8,313.9,2.73,0,0,0.95,5,0,0,1,SUSPICIOUS
0.0,1,0,7869.62,0,208.7,5.35,0,0,0.08,0,1,0,0,LEGITIMATE
0.0,1,0,954.29,1,178.5,3.19,0,0,0.69,1,1,0,0,LEGITIMATE
299.0,1,1,3044.23,3,382.6,5.65,1,1,0.51,2,1,0,0,LEGITIMATE
0.0,1,0,2736.67,2,200.2,3.27,0,0,0.11,0,1,0,0,LEGITIMATE
0.0,1,0,390.05,4,106.5,4.95,0,0,0.44,0,1,0,0,LEGITIMATE
0.0,1,1,92344.74,0,144.7,2.76,0,0,0.45,2,1,1,0,LEGITIMATE
0.0,1,0,7081.96,4,269.7,2.88,0,1,0.93,2,1,1,1,SUSPICIOUS
85.1,1,0,29752.24,5,350.7,2.8,0,1,0.93,6,1,0,1,SUSPICIOUS
0.0,1,0,3112.47,0,173.5,3.6,0,0,0.2,0,1,0,0,LEGITIMATE
166.6,1,0,441.03,6,287.3,2.52,0,1,0.79,1,1,0,2,COACHED_SCAM
0.0,1,0,1712.21,0,152.9,4.39,0,0,0.59,1,1,0,0,LEGITIMATE
103.0,1,1,19444.78,4,325.1,2.33,0,1,0.74,0,1,0,1,SUSPICIOUS
